id,price,brand,model,transmission,color,body_type,poster_type,fuel_type,location,post_age_in_days,age_of_car,mileage_in_km
CAR008383,220000,36,449,1,18,6,1,2,169,25,11,101000.0
CAR008390,730000,36,237,3,1,4,0,3,254,25,5,41679.333333333336
CAR008399,299000,36,509,1,17,2,0,2,305,26,18,70667.0
CAR008401,410000,36,391,1,1,5,1,2,254,26,16,530031.6666666666
CAR008403,1909000,36,482,1,18,5,1,0,328,26,0,31700.0
CAR008405,200000,36,154,1,1,6,1,2,328,26,18,70667.0
CAR008407,240000,36,519,1,7,5,1,2,186,26,14,100000.0
CAR008408,70000,36,355,3,21,6,1,2,85,27,30,114074.33333333333
CAR008413,295000,36,391,3,8,5,1,0,105,27,25,62333.666666666664
CAR008416,1580000,36,377,3,1,7,0,3,328,27,2,129500.0
CAR008417,1080000,36,377,3,21,7,1,3,328,28,2,129500.0
CAR008422,1080000,36,372,1,2,4,1,0,257,28,2,129500.0
CAR008424,824000,36,98,1,2,6,1,3,239,28,0,31700.0
CAR008425,1899000,36,482,1,4,5,0,3,254,28,0,31700.0
CAR008426,1052000,36,478,1,21,6,0,3,254,28,0,31700.0
CAR008427,3839990,36,391,3,21,5,1,2,254,28,0,31700.0
CAR008432,165000,36,449,3,18,6,1,2,149,28,15,58240.333333333336
CAR008433,175000,36,449,3,18,6,1,2,149,28,15,58240.333333333336
CAR008434,258000,36,449,1,1,6,0,2,257,28,10,82000.0
CAR008436,400000,36,235,3,1,4,1,0,215,29,10,82000.0
CAR008440,560000,36,503,3,17,7,0,0,403,29,4,31666.666666666668
CAR008441,110000,36,154,1,1,6,1,2,278,29,22,118067.66666666667
CAR008442,258000,36,235,1,1,4,0,0,392,29,20,117266.66666666667
CAR008447,348000,36,391,1,18,5,1,0,328,29,15,58240.333333333336
CAR008448,540000,36,503,3,21,7,1,0,230,29,6,47854.0
CAR008449,325000,36,235,3,21,4,1,2,36,29,15,58240.333333333336
CAR008450,1479000,36,372,1,21,4,1,0,74,29,0,31700.0
CAR008451,1329000,36,372,1,18,4,0,0,149,29,0,31700.0
CAR008452,1504000,36,482,1,4,5,1,0,254,29,0,31700.0
CAR008453,450000,36,503,3,21,7,1,0,373,30,6,47854.0
CAR008458,1707000,36,482,1,18,5,1,0,254,30,0,31700.0
CAR008459,100000,36,482,1,4,5,1,0,121,30,0,31700.0
CAR008465,1209000,36,372,1,1,4,0,0,131,30,0,31700.0
CAR008467,99000,36,372,1,6,4,1,0,85,30,0,31700.0
CAR008470,325000,36,503,3,17,7,1,0,264,30,14,100000.0
CAR008471,118000,36,218,1,1,6,1,2,234,30,19,122666.66666666667
CAR008502,490000,36,503,3,21,7,1,0,107,31,5,41679.333333333336
CAR008503,700000,36,315,3,21,5,1,2,186,31,2,129500.0
CAR008504,1909000,36,482,1,11,5,1,0,392,31,0,31700.0
CAR008506,105000,36,449,3,15,6,1,2,303,32,22,118067.66666666667
CAR008509,850000,36,392,1,1,7,1,0,144,32,10,82000.0
CAR008511,160000,36,181,3,21,2,1,2,254,32,18,70667.0
CAR008514,168000,36,154,1,1,6,1,2,267,32,22,118067.66666666667
CAR008515,74000,36,482,1,18,5,1,0,403,32,0,31700.0
CAR008516,438000,36,98,1,1,6,1,3,254,32,3,140723.66666666666
CAR008521,928000,36,372,1,4,4,1,3,328,32,1,170666.66666666666
CAR008538,1909000,36,482,1,9,5,0,0,258,33,0,31700.0
CAR008539,388000,36,235,1,8,4,1,0,328,33,16,530031.6666666666
CAR008541,110000,36,218,1,18,6,1,0,48,33,17,861884.6666666666
CAR008547,98000,36,218,1,8,6,0,2,305,33,21,92929.33333333333
CAR008548,355000,36,503,3,21,7,0,0,265,33,14,100000.0
CAR008549,655000,36,478,1,21,6,1,2,328,33,2,129500.0
CAR008554,150000,36,449,1,1,6,1,2,355,33,18,70667.0
CAR008557,185000,36,449,1,1,6,1,2,409,33,15,58240.333333333336
CAR008558,130000,36,390,3,1,4,1,0,328,33,22,118067.66666666667
CAR008559,498000,36,504,3,21,7,1,0,98,33,6,47854.0
CAR008560,450000,36,372,1,18,4,0,0,328,34,8,82333.33333333333
CAR008563,175000,36,391,3,17,5,1,2,303,34,32,459840.0
CAR008567,1100000,36,372,1,2,4,0,0,257,34,2,129500.0
CAR008570,288000,36,449,3,1,6,1,3,254,34,11,101000.0
CAR008571,268000,36,449,3,1,6,1,3,254,34,11,101000.0
CAR008576,80000,36,154,1,9,6,1,2,303,34,18,70667.0
CAR008577,824000,36,98,1,18,6,1,2,392,34,0,31700.0
CAR008578,4068000,36,391,1,1,5,0,2,328,34,0,31700.0
CAR008580,585000,36,372,1,1,4,0,0,52,34,8,82333.33333333333
CAR008581,553000,36,503,3,21,7,1,0,328,34,6,47854.0
CAR008583,1440000,36,377,3,18,7,1,0,392,34,0,31700.0
CAR008586,305000,36,519,1,18,5,1,2,103,34,14,100000.0
CAR008587,1139000,36,372,1,11,4,1,0,240,34,0,31700.0
CAR008594,990000,36,372,1,18,4,1,3,328,35,1,170666.66666666666
CAR008598,1620000,36,482,1,17,5,1,0,144,35,0,31700.0
CAR008599,148000,36,154,1,9,6,0,2,304,35,13,79333.33333333333
CAR008600,1139000,36,372,1,11,4,1,0,305,35,0,31700.0
CAR008601,290000,36,235,1,11,4,1,0,113,35,17,861884.6666666666
CAR008603,2106000,36,482,1,11,5,0,0,305,35,0,31700.0
CAR008604,130000,36,450,1,1,6,1,2,113,35,19,122666.66666666667
CAR008607,465000,36,504,3,21,7,1,0,264,35,8,82333.33333333333
CAR008610,85000,36,449,3,1,6,1,2,380,35,22,118067.66666666667
CAR008611,1909000,36,482,3,21,5,1,0,353,35,0,31700.0
CAR008613,180000,36,154,3,17,6,1,2,264,36,30,114074.33333333333
CAR008614,1131000,36,315,1,1,5,0,2,225,36,0,31700.0
CAR008617,480000,36,372,3,18,4,1,0,228,36,10,82000.0
CAR008620,630000,36,391,1,21,5,0,0,275,36,16,530031.6666666666
CAR008621,300000,36,519,1,21,5,0,2,328,36,11,101000.0
CAR008622,400000,36,503,3,17,7,1,0,289,36,9,331000.0
CAR008625,1698000,36,391,1,18,5,0,0,254,37,5,41679.333333333336
CAR008626,120000,36,449,3,18,6,0,2,328,37,11,101000.0
CAR008629,195000,36,449,3,9,6,1,2,82,37,12,99333.33333333333
CAR008633,4850000,36,279,1,1,1,0,2,254,37,7,298248.3333333333
CAR008637,1909000,36,482,1,6,5,1,0,305,38,0,31700.0
CAR008643,999000,36,372,1,2,4,1,0,264,38,2,129500.0
CAR008645,285000,36,449,1,1,6,1,2,15,38,6,47854.0
CAR008648,469888,36,120,3,0,4,0,0,45,38,6,47854.0
CAR008649,132000,36,449,3,18,6,1,2,254,38,13,79333.33333333333
CAR008652,240000,36,519,1,18,5,1,2,352,39,15,58240.333333333336
CAR008654,275000,36,503,3,1,7,1,0,269,39,12,99333.33333333333
CAR008660,390000,36,391,1,2,5,1,0,15,39,18,70667.0
CAR008663,100000,36,449,1,21,6,1,2,328,39,16,530031.6666666666
CAR008665,165000,36,519,1,18,5,1,2,254,39,15,58240.333333333336
CAR008668,560000,36,503,3,21,7,0,0,102,39,4,31666.666666666668
CAR008670,358000,36,235,3,21,4,1,0,254,40,11,101000.0
CAR008671,120000,36,218,1,18,6,1,2,303,40,19,122666.66666666667
CAR008675,101000,36,449,3,21,6,0,2,371,40,11,101000.0
CAR008684,1355000,36,391,1,18,5,0,3,328,40,8,82333.33333333333
CAR008685,880000,36,315,1,17,5,0,3,328,40,1,170666.66666666666
CAR008686,640000,36,391,1,18,5,0,0,353,40,16,530031.6666666666
CAR008689,220000,36,519,1,9,5,0,2,107,41,15,58240.333333333336
CAR008691,165000,36,449,3,2,6,1,2,257,41,14,100000.0
CAR008693,450000,36,504,3,2,7,1,0,36,41,9,331000.0
CAR008697,255000,36,519,1,18,5,1,2,239,41,14,100000.0
CAR008698,250000,36,519,1,17,5,1,2,239,41,14,100000.0
CAR008699,245000,36,519,1,1,5,1,2,239,41,14,100000.0
CAR008700,1504000,36,482,3,17,5,1,0,257,41,0,31700.0
CAR008706,300000,36,519,1,9,5,1,2,269,41,10,82000.0
CAR008708,190000,36,154,1,1,6,1,2,328,41,16,530031.6666666666
CAR008711,3700000,36,372,1,1,4,1,2,254,42,0,31700.0
CAR008716,1038000,36,372,1,4,4,1,0,45,42,1,170666.66666666666
CAR008719,235000,36,519,1,7,5,1,2,254,42,10,82000.0
CAR008721,412000,36,504,3,21,7,1,0,373,42,9,331000.0
CAR008727,778000,36,376,3,21,7,0,0,403,43,3,140723.66666666666
CAR008729,200000,36,449,1,18,6,1,2,211,43,12,99333.33333333333
CAR008730,485000,36,372,1,1,4,0,0,279,43,9,331000.0
CAR008732,600000,36,391,3,17,5,1,2,305,43,17,861884.6666666666
CAR008733,110000,36,218,1,1,6,1,2,254,43,19,122666.66666666667
CAR008734,95000,36,154,1,1,6,0,2,254,43,20,117266.66666666667
CAR008736,80000,36,449,3,14,6,1,2,121,43,26,113667.0
CAR008741,295000,36,519,1,11,5,1,2,328,44,13,79333.33333333333
CAR008744,75000,36,449,1,17,6,1,2,76,44,21,92929.33333333333
CAR008745,499000,36,372,1,21,4,0,0,328,44,10,82000.0
CAR008750,720000,36,391,1,18,5,0,0,357,44,14,100000.0
CAR008753,185000,36,449,1,1,6,1,2,390,44,13,79333.33333333333
CAR008757,78000,36,449,3,21,6,1,2,131,44,19,122666.66666666667
CAR008758,735000,36,98,3,9,6,1,2,74,44,0,31700.0
CAR008759,70000,36,482,1,9,5,0,0,328,44,0,31700.0
CAR008761,115000,36,218,1,1,6,1,2,228,44,19,122666.66666666667
CAR008763,128000,36,315,1,21,5,1,2,121,44,0,31700.0
CAR008765,78000,36,449,1,1,6,1,2,328,45,21,92929.33333333333
CAR008766,900000,36,377,3,21,7,1,0,264,45,3,140723.66666666666
CAR008769,200000,36,154,1,18,6,0,2,303,45,15,58240.333333333336
CAR008776,998000,36,503,3,18,7,0,0,254,55,2,129500.0
CAR008793,1697000,36,482,1,4,5,0,0,254,70,0,31700.0
CAR008794,1649000,36,372,1,1,4,0,2,131,70,0,31700.0
CAR008796,988000,36,98,1,1,6,0,3,131,70,0,31700.0
CAR008798,498000,36,504,3,8,7,0,3,328,73,6,47854.0
CAR008802,898000,36,377,1,21,7,0,3,328,73,3,140723.66666666666
CAR008803,295000,36,449,3,1,6,0,3,211,76,7,298248.3333333333
CAR008811,820000,36,391,1,17,5,1,0,167,84,12,99333.33333333333
CAR008817,798000,36,519,1,1,5,0,2,254,92,4,31666.666666666668
CAR008818,848000,36,503,3,21,7,0,0,254,92,4,31666.666666666668
CAR008819,718000,36,503,3,21,7,0,0,254,92,4,31666.666666666668
CAR008820,878000,36,503,3,21,7,0,0,254,92,4,31666.666666666668
CAR008831,868000,36,315,1,17,5,1,2,328,99,2,129500.0
CAR008836,1836000,36,377,1,18,7,0,3,121,100,0,31700.0
CAR008837,2278000,36,377,1,18,7,0,3,121,100,0,31700.0
CAR008838,1423000,36,372,1,1,4,0,2,121,100,0,31700.0
CAR008839,1519000,36,372,1,11,4,0,2,121,100,0,31700.0
CAR008840,1113000,36,372,1,1,4,0,2,121,100,0,31700.0
CAR008841,1221000,36,372,3,11,4,0,2,121,100,0,31700.0
CAR008842,1221000,36,372,3,21,4,0,2,121,100,0,31700.0
CAR008843,2795000,36,391,1,21,5,0,0,121,100,0,31700.0
CAR008844,1075000,36,315,1,21,5,0,3,121,100,0,31700.0
CAR008845,1131000,36,315,1,1,5,0,3,121,100,0,31700.0
CAR008846,900000,36,98,1,21,6,0,3,121,100,0,31700.0
CAR008847,970000,36,98,1,21,6,0,3,121,100,0,31700.0
CAR008848,1820000,36,519,1,2,5,0,3,121,100,0,31700.0
CAR008849,1604000,36,519,1,2,5,0,3,121,100,0,31700.0
CAR008850,1890000,36,519,1,21,5,0,3,121,100,0,31700.0
CAR008851,1050000,36,372,3,21,4,0,3,121,100,0,31700.0
CAR008852,1170000,36,372,3,11,4,0,3,121,100,0,31700.0
CAR008853,824000,36,98,1,21,6,0,3,121,100,0,31700.0
CAR008854,884000,36,98,1,21,6,0,3,121,100,0,31700.0
CAR008855,1021000,36,315,1,22,5,0,3,121,100,0,31700.0
CAR008856,1091000,36,315,1,21,5,0,3,121,100,0,31700.0
CAR008857,1199000,36,315,1,17,5,0,3,121,100,0,31700.0
CAR008858,657000,36,98,3,1,6,0,3,121,100,0,31700.0
CAR008859,908000,36,478,3,21,6,0,3,121,100,0,31700.0
CAR008860,908000,36,478,3,1,6,0,3,121,100,0,31700.0
CAR008861,978000,36,478,3,1,6,0,3,121,100,0,31700.0
CAR008862,917000,36,372,3,21,4,0,3,121,100,0,31700.0
CAR008863,917000,36,372,3,1,4,0,3,121,100,0,31700.0
CAR008864,1128000,36,315,1,21,5,0,3,121,100,0,31700.0
CAR008865,1132000,36,315,1,1,5,0,3,121,100,0,31700.0
CAR008866,952000,36,372,3,11,4,0,3,121,100,0,31700.0
CAR008867,1776000,36,377,3,18,7,0,3,121,100,0,31700.0
CAR008868,1229000,36,372,1,21,4,0,2,121,100,0,31700.0
CAR008869,1372000,36,372,3,11,4,0,2,121,100,0,31700.0
CAR008870,735000,36,98,3,21,6,0,3,121,100,0,31700.0
CAR008871,795000,36,98,3,18,6,0,3,121,100,0,31700.0
CAR008872,1158000,36,377,3,18,7,0,3,121,100,0,31700.0
CAR008874,1068000,36,372,1,11,4,0,0,254,100,1,170666.66666666666
CAR008875,1085000,36,372,1,2,4,0,0,254,100,1,170666.66666666666
CAR008876,1199000,36,372,3,11,4,0,3,392,101,0,31700.0
CAR008877,1079000,36,372,3,1,4,0,3,392,101,0,31700.0
CAR008878,1120000,36,372,3,1,4,0,3,392,101,0,31700.0
CAR008879,1291000,36,372,3,21,4,0,3,392,101,0,31700.0
CAR008880,1459000,36,372,1,1,4,0,0,392,101,0,31700.0
CAR008881,1589000,36,372,1,1,4,0,0,392,101,0,31700.0
CAR008882,1493000,36,372,1,18,4,0,0,392,101,0,31700.0
CAR008883,919000,36,372,3,1,4,0,3,392,101,0,31700.0
CAR008884,2278000,36,377,1,18,7,0,3,392,101,0,31700.0
CAR008885,1836000,36,377,1,18,7,0,3,392,101,0,31700.0
CAR008886,1697000,36,482,1,17,5,0,3,392,101,0,31700.0
CAR008887,1767000,36,482,1,17,5,0,3,392,101,0,31700.0
CAR008888,1767000,36,482,1,17,5,0,3,392,101,0,31700.0
CAR008889,1499000,36,482,3,17,5,0,3,254,101,0,31700.0
CAR008890,1569000,36,482,3,17,5,0,3,254,101,0,31700.0
CAR008891,1569000,36,482,3,17,5,0,3,254,101,0,31700.0
CAR008892,1399000,36,372,3,1,4,0,0,392,101,0,31700.0
CAR008893,1442000,36,372,3,11,4,0,0,392,101,0,31700.0
CAR008894,1139000,36,372,1,11,4,0,3,392,101,0,31700.0
CAR008895,1259000,36,372,1,21,4,0,3,392,101,0,31700.0
CAR008896,1579000,36,372,1,1,4,0,3,392,101,0,31700.0
CAR008897,1183000,36,372,1,11,4,0,3,392,101,0,31700.0
CAR008898,979000,36,372,3,1,4,0,3,392,101,0,31700.0
CAR008899,1049000,36,372,3,1,4,0,3,392,101,0,31700.0
CAR008900,952000,36,372,3,21,4,0,3,392,101,0,31700.0
CAR008901,1240000,36,372,3,1,4,0,3,392,101,0,31700.0
CAR008902,1022000,36,372,3,1,4,0,3,392,101,0,31700.0
CAR008903,2218000,36,377,3,18,7,0,3,392,101,0,31700.0
CAR008904,1846000,36,377,3,18,7,0,3,392,101,0,31700.0
CAR008905,1776000,36,377,3,18,7,0,3,392,101,0,31700.0
CAR008906,1615000,36,482,1,17,5,0,3,392,101,0,31700.0
CAR008907,1685000,36,482,1,17,5,0,3,392,101,0,31700.0
CAR008908,1685000,36,482,1,17,5,0,3,392,101,0,31700.0
CAR008909,1239000,36,372,3,21,4,0,3,392,101,0,31700.0
CAR008910,2096000,36,482,1,17,5,0,3,392,101,0,31700.0
CAR008911,1636000,36,377,1,18,7,0,3,392,101,0,31700.0
CAR008912,1899000,36,482,1,17,5,0,3,392,101,0,31700.0
CAR008913,2166000,36,482,1,17,5,0,3,392,101,0,31700.0
CAR008914,1969000,36,482,1,17,5,0,3,392,101,0,31700.0
CAR008915,1969000,36,482,1,17,5,0,3,392,101,0,31700.0
CAR008916,2166000,36,482,1,17,5,0,3,392,101,0,31700.0
CAR008917,900000,36,98,1,21,6,0,3,392,101,0,31700.0
CAR008918,1316000,36,377,3,18,7,0,3,131,101,0,31700.0
CAR008919,1621000,36,377,3,18,7,0,3,131,101,0,31700.0
CAR008920,1452000,36,377,3,18,7,0,3,131,101,0,31700.0
CAR008921,1449000,36,377,3,18,7,0,3,131,101,0,31700.0
CAR008922,1436000,36,377,3,18,7,0,3,131,101,0,31700.0
CAR008923,1455000,36,377,3,18,7,0,3,131,101,0,31700.0
CAR008924,1664000,36,377,3,18,7,0,3,131,101,0,31700.0
CAR008925,1621000,36,377,3,18,7,0,3,131,101,0,31700.0
CAR008926,1436000,36,377,3,18,7,0,3,131,101,0,31700.0
CAR008927,1158000,36,377,3,21,7,0,3,131,101,0,31700.0
CAR008928,1455000,36,377,3,18,7,0,3,131,101,0,31700.0
CAR008929,1452000,36,377,3,18,7,0,3,131,101,0,31700.0
CAR008930,1449000,36,377,3,18,7,0,3,131,101,0,31700.0
CAR008931,1199000,36,315,1,1,5,0,3,131,101,0,31700.0
CAR008932,884000,36,98,1,18,6,0,3,131,101,0,31700.0
CAR008933,824000,36,98,1,18,6,0,3,131,101,0,31700.0
CAR008934,1052000,36,478,1,21,6,0,3,131,101,0,31700.0
CAR008935,993000,36,478,1,21,6,0,3,131,101,0,31700.0
CAR008936,978000,36,478,3,21,6,0,3,131,101,0,31700.0
CAR008937,1091000,36,315,1,21,5,0,3,131,101,0,31700.0
CAR008938,1021000,36,315,1,21,5,0,3,131,101,0,31700.0
CAR008939,1099000,36,315,1,22,5,0,3,131,101,0,31700.0
CAR008940,1906000,36,503,1,18,7,0,3,131,101,0,31700.0
CAR008941,1836000,36,503,1,21,7,0,3,131,101,0,31700.0
CAR008942,1200000,36,372,1,18,4,0,3,131,101,0,31700.0
CAR008943,1141000,36,372,3,1,4,0,3,131,101,0,31700.0
CAR008944,1209000,36,372,1,1,4,0,3,131,101,0,31700.0
CAR008945,1113000,36,372,1,11,4,0,3,131,101,0,31700.0
CAR008946,1200000,36,372,1,18,4,0,3,131,101,0,31700.0
CAR008947,1529000,36,372,1,11,4,0,2,131,101,0,31700.0
CAR008948,1423000,36,372,1,11,4,0,2,131,101,0,31700.0
CAR008949,1846000,36,503,3,9,7,0,3,131,101,0,31700.0
CAR008950,1776000,36,503,3,9,7,0,3,131,101,0,31700.0
CAR008951,1604000,36,519,1,2,5,0,3,131,101,0,31700.0
CAR008952,1890000,36,519,1,11,5,0,3,131,101,0,31700.0
CAR008953,1534000,36,519,1,2,5,0,3,131,101,0,31700.0
CAR008954,1820000,36,519,1,21,5,0,3,131,101,0,31700.0
CAR008955,933000,36,98,1,21,6,0,3,131,101,0,31700.0
CAR008956,1469000,36,372,3,21,4,0,2,131,101,0,31700.0
CAR008957,1372000,36,372,3,21,4,0,2,131,101,0,31700.0
CAR008958,717000,36,98,3,21,6,0,3,131,101,0,31700.0
CAR008959,795000,36,98,3,1,6,0,3,131,101,0,31700.0
CAR008960,657000,36,98,3,21,6,0,3,131,101,0,31700.0
CAR008961,735000,36,98,3,1,6,0,3,131,101,0,31700.0
CAR008962,1490000,36,372,1,1,4,0,2,131,101,0,31700.0
CAR008963,1490000,36,372,1,1,4,0,2,131,101,0,31700.0
CAR008964,1149000,36,372,3,18,4,0,3,131,101,0,31700.0
CAR008965,1141000,36,372,3,1,4,0,3,131,101,0,31700.0
CAR008966,1050000,36,372,3,18,4,0,3,131,101,0,31700.0
CAR008967,1168000,36,377,3,18,7,0,3,254,101,0,31700.0
CAR008968,1316000,36,377,3,18,7,0,3,254,101,0,31700.0
CAR008969,1229000,36,372,1,11,4,0,3,254,101,0,31700.0
CAR008970,1170000,36,372,3,11,4,0,3,254,101,0,31700.0
CAR008971,1459000,36,377,3,18,7,0,3,254,101,0,31700.0
CAR008972,1446000,36,377,3,18,7,0,3,254,101,0,31700.0
CAR008973,1506000,36,377,3,18,7,0,3,254,101,0,31700.0
CAR008974,1519000,36,372,1,11,4,0,0,254,101,0,31700.0
CAR008975,1906000,36,377,1,18,7,0,3,252,101,0,31700.0
CAR008976,2356000,36,377,1,18,7,0,3,252,101,0,31700.0
CAR008977,2865000,36,392,1,21,7,0,0,391,101,0,31700.0
CAR008978,903000,36,478,3,18,6,0,3,395,101,0,31700.0
CAR008979,1003000,36,98,1,1,6,0,3,252,101,0,31700.0
CAR008981,717000,36,98,3,21,6,0,3,391,101,0,31700.0
CAR008982,1519000,36,377,3,18,7,0,3,391,101,0,31700.0
CAR008983,987000,36,372,3,1,4,0,3,391,101,0,31700.0
CAR008984,1299000,36,372,1,1,4,0,3,391,101,0,31700.0
CAR008986,55000,36,449,3,2,6,1,3,173,102,22,118067.66666666667
CAR008987,878000,36,503,3,18,7,0,0,254,102,4,31666.666666666668
CAR008988,650000,36,372,3,17,4,0,0,254,102,6,47854.0
CAR008989,368000,36,519,1,18,5,0,3,254,102,13,79333.33333333333
CAR008990,998000,36,503,3,21,7,0,0,254,102,2,129500.0
CAR008991,948000,36,503,3,21,7,1,0,254,102,4,31666.666666666668
CAR008993,430000,36,235,1,18,4,1,0,254,102,17,861884.6666666666
CAR008994,838000,36,377,3,21,7,0,0,254,102,4,31666.666666666668
CAR008995,545000,36,391,1,8,5,0,0,254,102,16,530031.6666666666
CAR009000,149000,36,503,3,1,7,0,0,392,102,2,129500.0
CAR009001,1139000,36,372,1,11,4,0,0,392,102,1,170666.66666666666
CAR009002,620000,36,503,3,17,7,0,0,254,102,5,41679.333333333336
CAR009003,290000,36,519,1,18,5,0,3,254,102,13,79333.33333333333
CAR009006,238000,36,449,1,1,6,0,3,257,103,11,101000.0
CAR009007,380000,36,519,1,18,5,0,3,328,103,13,79333.33333333333
CAR009009,908000,36,503,3,18,7,1,0,254,103,4,31666.666666666668
CAR009011,1090000,36,372,1,1,4,0,0,254,103,4,31666.666666666668
CAR009012,1070000,36,372,1,18,4,0,0,254,103,4,31666.666666666668
CAR009013,598000,36,503,3,21,7,0,0,239,103,6,47854.0
CAR009014,998000,36,503,3,21,7,0,0,254,103,2,129500.0
CAR009015,688000,36,372,3,21,4,0,3,254,103,7,298248.3333333333
CAR009016,890000,36,372,3,18,4,0,0,254,103,2,129500.0
CAR009017,758000,36,503,3,17,7,0,0,254,103,6,47854.0
CAR009019,588000,36,503,3,21,7,0,3,328,103,6,47854.0
CAR009025,500000,33,43,1,18,6,1,2,211,18,14,100000.0
CAR009037,16300000,33,21,1,1,5,0,2,254,23,0,31700.0
CAR009039,18900000,33,241,1,21,5,0,2,328,26,0,31700.0
CAR009040,15300000,33,241,1,1,5,0,2,328,26,0,31700.0
CAR009044,400000,33,13,3,2,6,1,2,269,29,44,1510000.0
CAR009045,3200000,33,13,1,1,6,0,2,328,30,10,82000.0
CAR009049,200000,33,11,1,0,6,1,0,32,31,33,948489.0
CAR009051,465000,33,31,1,9,1,1,2,305,32,20,117266.66666666667
CAR009074,1300000,33,50,1,1,6,1,2,254,43,3,140723.66666666666
CAR009076,850000,33,128,1,9,6,1,2,269,43,8,82333.33333333333
CAR009077,475000,33,31,1,7,1,1,2,257,44,20,117266.66666666667
CAR009084,3180000,33,126,1,7,6,1,2,254,102,4,31666.666666666668
CAR009086,1980000,33,10,1,21,2,1,3,418,102,1,170666.66666666666
CAR009090,18000000,33,250,1,1,1,0,2,254,102,1,170666.66666666666
CAR009091,299000,33,17,3,1,6,0,2,254,102,22,118067.66666666667
CAR009107,1290000,32,20,1,17,6,0,3,98,16,0,31700.0
CAR009108,1395000,32,125,1,21,4,0,3,305,16,0,31700.0
CAR009110,2950000,32,185,1,17,5,0,2,269,18,0,31700.0
CAR009113,410000,32,184,1,17,5,0,2,328,20,9,331000.0
CAR009119,335000,32,12,1,2,6,1,2,254,21,8,82333.33333333333
CAR009120,522000,44,292,3,21,7,1,2,254,21,13,79333.33333333333
CAR009125,210000,32,20,1,17,6,0,2,269,22,13,79333.33333333333
CAR009129,528000,32,20,1,21,6,1,2,78,22,4,31666.666666666668
CAR009130,250000,32,234,1,21,7,1,0,334,22,20,117266.66666666667
CAR009137,250000,32,20,1,2,6,1,2,361,23,12,99333.33333333333
CAR009141,1085000,32,12,1,17,6,0,2,254,23,0,31700.0
CAR009145,658000,32,20,1,9,6,0,2,254,23,4,31666.666666666668
CAR009154,98000,32,36,3,8,6,1,2,257,24,22,118067.66666666667
CAR009158,220000,32,20,1,17,6,1,2,328,25,12,99333.33333333333
CAR009165,88000,32,36,3,9,6,1,2,361,26,22,118067.66666666667
CAR009168,165000,32,20,1,18,6,1,2,328,26,14,100000.0
CAR009177,1350000,32,125,3,1,4,1,0,328,29,0,31700.0
CAR009180,580000,32,20,1,9,6,1,2,279,29,3,140723.66666666666
CAR009183,1085000,32,12,3,1,6,1,2,328,29,0,31700.0
CAR009184,83000,32,36,3,1,6,1,2,169,29,22,118067.66666666667
CAR009186,580000,32,20,1,18,6,1,2,279,29,3,140723.66666666666
CAR009187,620000,32,20,1,9,6,1,2,279,30,3,140723.66666666666
CAR009200,220000,32,66,1,9,6,1,2,234,30,15,58240.333333333336
CAR009202,255000,32,110,3,8,4,1,0,254,30,20,117266.66666666667
CAR009203,695000,32,125,1,17,4,1,0,328,30,6,47854.0
CAR009223,280000,32,364,1,21,3,1,2,131,33,17,861884.6666666666
CAR009232,70000,32,36,3,17,6,1,2,107,34,22,118067.66666666667
CAR009236,80000,32,36,3,17,6,0,2,252,34,23,142134.33333333334
CAR009240,249000,32,20,1,21,6,1,2,144,34,10,82000.0
CAR009250,958000,32,182,1,21,5,0,2,328,35,1,170666.66666666666
CAR009254,170000,32,109,3,17,4,1,0,328,36,28,41000.0
CAR009275,1350000,32,125,3,9,4,1,0,251,39,0,31700.0
CAR009276,1395000,32,125,1,7,4,1,0,251,39,0,31700.0
CAR009277,1085000,32,12,1,9,6,1,0,251,39,0,31700.0
CAR009289,225000,32,496,1,1,5,0,2,239,41,15,58240.333333333336
CAR009298,125000,32,36,3,1,6,1,2,328,41,23,142134.33333333334
CAR009300,638000,32,125,3,18,4,1,0,392,41,3,140723.66666666666
CAR009302,748000,32,125,1,2,4,0,0,239,42,6,47854.0
CAR009309,458000,32,20,1,21,6,1,2,55,42,5,41679.333333333336
CAR009310,800000,32,183,1,9,5,1,2,239,42,4,31666.666666666668
CAR009315,250000,32,496,1,1,5,1,2,254,42,13,79333.33333333333
CAR009320,70000,32,68,1,8,6,1,2,166,43,21,92929.33333333333
CAR009321,249000,32,20,1,21,6,1,2,144,43,10,82000.0
CAR009325,229000,32,20,1,18,6,1,2,328,43,12,99333.33333333333
CAR009336,95000,32,36,3,8,6,1,2,257,44,22,118067.66666666667
CAR009337,1150000,32,125,1,1,4,0,0,254,44,1,170666.66666666666
CAR009339,899000,32,182,3,17,5,1,2,328,45,1,170666.66666666666
CAR009342,728000,32,183,1,21,5,0,2,254,55,4,31666.666666666668
CAR009349,1950000,32,66,1,21,6,0,3,305,70,0,31700.0
CAR009350,975000,32,12,1,4,6,0,3,269,70,0,31700.0
CAR009351,1280000,32,182,1,2,5,0,3,98,70,0,31700.0
CAR009366,318000,32,66,1,18,6,0,3,254,92,12,99333.33333333333
CAR009371,1198000,32,20,1,17,6,1,2,254,99,3,140723.66666666666
CAR009372,2380000,32,185,1,2,5,0,3,251,99,0,31700.0
CAR009373,1395000,32,125,1,17,4,0,3,251,99,0,31700.0
